timestamp,datetime,boomAngle,extensionMM,measuredLoad,actualLoad,swingAngle,ropeLength,fsr1,fsr2,fsr3,fsr4,imuRoll,imuPitch,safeLoadLimit,loadPercent,alarmLevel
1789652233.9663048,2026-09-17T19:07:13.966305,-25.53,19.3,566739.0,0.0,95.8,4.6,0,0,0,0,-25.53,-7.92,5.0,0.0,0
1789652233.9902098,2026-09-17T19:07:13.990210,-25.53,19.3,566739.0,0.0,95.8,4.6,0,0,0,0,-25.53,-7.92,5.0,0.0,0
1789652234.0114415,2026-09-17T19:07:14.011441,-25.53,19.3,566739.0,0.0,95.8,4.6,0,0,0,0,-25.53,-7.92,5.0,0.0,0
1789652234.0230057,2026-09-17T19:07:14.023006,-25.53,19.3,566739.0,0.0,95.8,4.6,0,0,0,0,-25.53,-7.92,5.0,0.0,0
1789652234.0362446,2026-09-17T19:07:14.036245,-25.53,19.3,566776.0,0.0,95.8,4.6,0,0,0,0,-25.53,-7.93,5.0,0.0,0
1789652234.0710034,2026-09-17T19:07:14.071003,-25.53,19.3,566776.0,0.0,95.71,4.6,0,0,0,0,-25.53,-7.93,5.0,0.0,0
1789652234.0907822,2026-09-17T19:07:14.090782,-25.53,19.3,566776.0,0.0,95.8,4.6,0,0,0,0,-25.53,-7.93,5.0,0.0,0
1789652234.1105096,2026-09-17T19:07:14.110510,-25.53,19.3,566776.0,0.0,95.71,4.6,0,0,0,0,-25.53,-7.94,5.0,0.0,0
1789652234.1265967,2026-09-17T19:07:14.126597,-25.53,19.3,566776.0,0.0,95.71,4.6,0,0,0,0,-25.53,-7.94,5.0,0.0,0
1789652234.1457872,2026-09-17T19:07:14.145787,-25.53,19.3,566776.0,0.0,95.71,4.6,0,0,0,0,-25.53,-7.94,5.0,0.0,0
1789652234.170215,2026-09-17T19:07:14.170215,-25.53,19.3,566776.0,0.0,95.71,4.6,0,0,0,0,-25.53,-7.94,5.0,0.0,0
1789652234.1877167,2026-09-17T19:07:14.187717,-25.53,19.3,566776.0,0.0,95.71,4.6,0,0,0,0,-25.53,-7.94,5.0,0.0,0
1789652234.2081158,2026-09-17T19:07:14.208116,-25.53,19.3,566776.0,0.0,95.71,4.6,0,0,0,0,-25.53,-7.94,5.0,0.0,0
1789652234.2290437,2026-09-17T19:07:14.229044,-25.53,19.3,566727.0,0.0,95.8,4.6,0,0,0,0,-25.53,-7.94,5.0,0.0,0
1789652234.2505355,2026-09-17T19:07:14.250535,-25.54,19.3,566727.0,0.0,95.8,4.6,0,0,0,0,-25.54,-7.94,5.0,0.0,0
1789652234.2708313,2026-09-17T19:07:14.270831,-25.54,19.3,566727.0,0.0,95.8,4.6,0,0,0,0,-25.54,-7.94,5.0,0.0,0
1789652234.2911026,2026-09-17T19:07:14.291103,-25.54,19.3,566727.0,0.0,95.8,4.6,0,0,0,0,-25.54,-7.94,5.0,0.0,0
1789652234.3103778,2026-09-17T19:07:14.310378,-25.54,19.3,566727.0,0.0,95.8,4.6,0,0,0,0,-25.54,-7.94,5.0,0.0,0
1789652234.3312275,2026-09-17T19:07:14.331228,-25.54,19.3,566727.0,0.0,95.8,4.6,0,0,0,0,-25.54,-7.94,5.0,0.0,0
1789652234.3510756,2026-09-17T19:07:14.351076,-25.54,19.3,566727.0,0.0,95.8,4.6,0,0,0,0,-25.54,-7.94,5.0,0.0,0
1789652234.3716893,2026-09-17T19:07:14.371689,-25.54,19.3,566727.0,0.0,95.8,4.6,0,0,0,0,-25.54,-7.94,5.0,0.0,0
1789652234.3908913,2026-09-17T19:07:14.390891,-25.54,19.3,566727.0,0.0,95.8,4.6,0,0,0,0,-25.54,-7.94,5.0,0.0,0
1789652234.4105918,2026-09-17T19:07:14.410592,-25.53,19.3,566738.0,0.0,95.8,4.6,0,0,0,0,-25.53,-7.94,5.0,0.0,0
1789652234.4311643,2026-09-17T19:07:14.431164,-25.53,19.3,566738.0,0.0,95.71,4.6,0,0,0,0,-25.53,-7.93,5.0,0.0,0
1789652234.4509113,2026-09-17T19:07:14.450911,-25.52,19.3,566738.0,0.0,95.8,4.6,0,0,0,0,-25.52,-7.93,5.0,0.0,0
1789652234.4717386,2026-09-17T19:07:14.471739,-25.52,19.3,566738.0,0.0,95.71,4.6,0,0,0,0,-25.52,-7.94,5.0,0.0,0
1789652234.4910805,2026-09-17T19:07:14.491081,-25.52,19.3,566738.0,0.0,95.8,4.6,0,0,0,0,-25.52,-7.94,5.0,0.0,0
1789652234.5111923,2026-09-17T19:07:14.511192,-25.52,19.3,566738.0,0.0,95.8,4.6,0,0,0,0,-25.52,-7.94,5.0,0.0,0
1789652234.5307019,2026-09-17T19:07:14.530702,-25.52,19.3,566738.0,0.0,95.8,4.6,0,0,0,0,-25.52,-7.94,5.0,0.0,0
1789652234.5506003,2026-09-17T19:07:14.550600,-25.52,19.3,566738.0,0.0,95.8,4.6,0,0,0,0,-25.52,-7.94,5.0,0.0,0
1789652234.5709162,2026-09-17T19:07:14.570916,-25.52,19.3,566738.0,0.0,95.8,4.6,0,0,0,0,-25.52,-7.94,5.0,0.0,0
1789652234.590791,2026-09-17T19:07:14.590791,-25.52,19.3,566755.0,0.0,95.8,4.6,0,0,0,0,-25.52,-7.94,5.0,0.0,0
1789652234.6105387,2026-09-17T19:07:14.610539,-25.52,19.3,566755.0,0.0,95.71,4.6,0,0,0,0,-25.52,-7.94,5.0,0.0,0
1789652234.630684,2026-09-17T19:07:14.630684,-25.52,19.3,566755.0,0.0,95.71,4.6,0,0,0,0,-25.52,-7.94,5.0,0.0,0
1789652234.6478372,2026-09-17T19:07:14.647837,-25.53,19.3,566755.0,0.0,95.8,4.6,0,0,0,0,-25.53,-7.94,5.0,0.0,0
1789652234.6671622,2026-09-17T19:07:14.667162,-25.53,19.3,566755.0,0.0,95.8,4.6,0,0,0,0,-25.53,-7.94,5.0,0.0,0
1789652234.6879497,2026-09-17T19:07:14.687950,-25.53,19.3,566755.0,0.0,95.8,4.6,0,0,0,0,-25.53,-7.94,5.0,0.0,0
1789652234.7095177,2026-09-17T19:07:14.709518,-25.53,19.3,566755.0,0.0,95.8,4.6,0,0,0,0,-25.53,-7.94,5.0,0.0,0
1789652234.7315865,2026-09-17T19:07:14.731586,-25.53,19.3,566755.0,0.0,95.8,4.6,0,0,0,0,-25.53,-7.94,5.0,0.0,0
1789652234.7514262,2026-09-17T19:07:14.751426,-25.53,19.3,566755.0,0.0,95.8,4.6,0,0,0,0,-25.53,-7.94,5.0,0.0,0
1789652234.7712612,2026-09-17T19:07:14.771261,-25.53,19.3,566738.0,0.0,95.8,4.6,0,0,0,0,-25.53,-7.93,5.0,0.0,0
1789652234.7910936,2026-09-17T19:07:14.791094,-25.53,19.3,566738.0,0.0,95.8,4.6,0,0,0,0,-25.53,-7.93,5.0,0.0,0
1789652234.810857,2026-09-17T19:07:14.810857,-25.53,19.3,566738.0,0.0,95.8,4.6,0,0,0,0,-25.53,-7.93,5.0,0.0,0
1789652234.8307967,2026-09-17T19:07:14.830797,-25.53,19.3,566738.0,0.0,95.8,4.6,0,0,0,0,-25.53,-7.93,5.0,0.0,0
1789652234.8507102,2026-09-17T19:07:14.850710,-25.52,19.3,566738.0,0.0,95.71,4.6,0,0,0,0,-25.52,-7.93,5.0,0.0,0
1789652234.8712924,2026-09-17T19:07:14.871292,-25.52,19.3,566738.0,0.0,95.71,4.6,0,0,0,0,-25.52,-7.93,5.0,0.0,0
1789652234.8907273,2026-09-17T19:07:14.890727,-25.52,19.3,566738.0,0.0,95.71,4.6,0,0,0,0,-25.52,-7.93,5.0,0.0,0
1789652234.9105654,2026-09-17T19:07:14.910565,-25.52,19.3,566738.0,0.0,95.71,4.6,0,0,0,0,-25.52,-7.93,5.0,0.0,0
1789652234.930962,2026-09-17T19:07:14.930962,-25.52,19.3,566738.0,0.0,95.71,4.6,0,0,0,0,-25.52,-7.93,5.0,0.0,0
1789652234.9509234,2026-09-17T19:07:14.950923,-25.52,19.3,566758.0,0.0,95.8,4.6,0,0,0,0,-25.52,-7.93,5.0,0.0,0
1789652234.9704072,2026-09-17T19:07:14.970407,-25.52,19.3,566758.0,0.0,95.8,4.6,0,0,0,0,-25.52,-7.93,5.0,0.0,0
1789652234.9915724,2026-09-17T19:07:14.991572,-25.52,19.3,566758.0,0.0,95.8,4.6,0,0,0,0,-25.52,-7.93,5.0,0.0,0
1789652235.0113852,2026-09-17T19:07:15.011385,-25.52,19.3,566758.0,0.0,95.8,4.6,0,0,0,0,-25.52,-7.93,5.0,0.0,0
1789652235.0312521,2026-09-17T19:07:15.031252,-25.52,19.3,566758.0,0.0,95.71,4.6,0,0,0,0,-25.52,-7.94,5.0,0.0,0
1789652235.0510938,2026-09-17T19:07:15.051094,-25.52,19.3,566758.0,0.0,95.71,4.6,0,0,0,0,-25.52,-7.94,5.0,0.0,0
1789652235.0709803,2026-09-17T19:07:15.070980,-25.52,19.3,566758.0,0.0,95.71,4.6,0,0,0,0,-25.52,-7.94,5.0,0.0,0
1789652235.09073,2026-09-17T19:07:15.090730,-25.52,19.3,566758.0,0.0,95.71,4.6,0,0,0,0,-25.52,-7.94,5.0,0.0,0
1789652235.1110775,2026-09-17T19:07:15.111078,-25.52,19.3,566758.0,0.0,95.71,4.6,0,0,0,0,-25.52,-7.94,5.0,0.0,0
